Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,,,16,specimens,,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KH,,1,,jewellery - ivory ,,P,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KW,XX,1,,ivory pieces,,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,2,,teeth,,T,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MX,XX,4,,bone carvings,,Q,W
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,XX,1,,ivory carvings,,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,XX,3,,ivory pieces,,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,,3,leather products (large),,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,,1,leather products (small),,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,0.6,,meat,kg,P,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,8,,meat,,P,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,TH,,2,,tusks,,T,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,UA,XX,52,,piano keys,,P,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,133,,jewellery - ivory ,,P,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,1,,jewellery - ivory ,,P,U
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,5,,jewellery - ivory ,,T,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,1,,ivory carvings,,P,I
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,VN,GB,XX,,2,ivory carvings,,T,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,XX,DE,XX,,1,live,,Q,O
2018,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ZA,GB,XX,,2,ivory carvings,,T,O
