Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,ID,MY,,,2,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,ID,RU,,,1,live,,P,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,TH,,1,,live,,P,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,UA,,1,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,US,,2,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,ZA,,3,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,KG,KZ,RU,,1,live,,Q,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,KR,NL,FR,,2,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,KZ,RU,,1,,live,,Q,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,LT,ZA,,1,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,MY,XX,ZA,4,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,PL,ZA,,6,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,RU,BY,,,1,live,,B,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,RU,BY,,,1,live,,P,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,RU,UZ,UA,,1,live,,Q,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,SE,ZA,,2,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,SK,ZA,,1,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,TH,ZA,,1,,bodies,,P,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,TH,ZA,,4,,live,,Z,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,UA,DE,ZA,,2,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,BE,CG,2,,hair,,Q,I
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,1,,live,,P,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,3,,live,,P,F
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,1,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,1,,live,,T,I
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,TZ,,,1,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,16,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,1,,skulls,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,1,,skulls,,T,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,1,,trophies,,H,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,67,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,1,,trophies,,P,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZW,,4,,trophies,,H,W
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,UZ,RU,UA,1,,live,,Q,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,UZ,UA,,2,,live,,T,C
2018,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,ZA,ZW,,,1,trophies,,H,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,SK,RS,,,4,live,,T,C
